Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,516.0mV?
Average              :,55.81mV?
Vertical pos         :,1.000000mV
Probe attenuation    :,1X
Voltage per ADC value:,0.015625mV
Time interval        :,0.10000uS

index,CH1_Voltage(mV)
871,0.000000
872,4.000000
873,0.000000
874,0.000000
875,4.000000
876,0.000000
877,0.000000
878,4.000000
879,4.000000
880,0.000000
881,4.000000
882,4.000000
883,0.000000
884,0.000000
885,0.000000
886,0.000000
887,0.000000
888,0.000000
889,4.000000
890,8.000000
891,-4.000000
892,0.000000
893,4.000000
894,0.000000
895,0.000000
896,-4.000000
897,4.000000
898,4.000000
899,0.000000
900,0.000000
901,4.000000
902,4.000000
903,4.000000
904,0.000000
905,4.000000
906,0.000000
907,0.000000
908,0.000000
909,-4.000000
910,8.000000
911,4.000000
912,-4.000000
913,4.000000
914,0.000000
915,8.000000
916,0.000000
917,0.000000
918,4.000000
919,0.000000
920,-4.000000
921,8.000000
922,0.000000
923,4.000000
924,0.000000
925,0.000000
926,4.000000
927,4.000000
928,4.000000
929,0.000000
930,8.000000
931,0.000000
932,4.000000
933,0.000000
934,4.000000
935,0.000000
936,4.000000
937,0.000000
938,4.000000
939,4.000000
940,0.000000
941,4.000000
942,0.000000
943,4.000000
944,0.000000
945,0.000000
946,4.000000
947,4.000000
948,0.000000
949,4.000000
950,0.000000
951,0.000000
952,4.000000
953,0.000000
954,0.000000
955,4.000000
956,0.000000
957,4.000000
958,0.000000
959,4.000000
960,0.000000
961,0.000000
962,4.000000
963,4.000000
964,4.000000
965,0.000000
966,4.000000
967,4.000000
968,0.000000
969,0.000000
970,0.000000
971,0.000000
972,4.000000
973,0.000000
974,0.000000
975,4.000000
976,0.000000
977,4.000000
978,4.000000
979,4.000000
980,0.000000
981,4.000000
982,4.000000
983,4.000000
984,0.000000
985,0.000000
986,0.000000
987,4.000000
988,0.000000
989,4.000000
990,0.000000
991,4.000000
992,4.000000
993,0.000000
994,4.000000
995,4.000000
996,0.000000
997,0.000000
998,4.000000
999,4.000000
1000,4.000000
1001,4.000000
1002,0.000000
1003,4.000000
1004,0.000000
1005,0.000000
1006,4.000000
1007,4.000000
1008,0.000000
1009,0.000000
1010,4.000000
1011,4.000000
1012,0.000000
1013,0.000000
1014,4.000000
1015,4.000000
1016,0.000000
1017,4.000000
1018,4.000000
1019,4.000000
1020,0.000000
1021,0.000000
1022,4.000000
1023,0.000000
1024,0.000000
1025,0.000000
1026,4.000000
1027,4.000000
1028,0.000000
1029,4.000000
1030,4.000000
1031,0.000000
1032,0.000000
1033,0.000000
1034,4.000000
1035,4.000000
1036,4.000000
1037,0.000000
1038,4.000000
1039,0.000000
1040,0.000000
1041,0.000000
1042,4.000000
1043,4.000000
1044,4.000000
1045,0.000000
1046,0.000000
1047,0.000000
1048,4.000000
1049,0.000000
1050,4.000000
1051,0.000000
1052,4.000000
1053,4.000000
1054,4.000000
1055,4.000000
1056,4.000000
1057,4.000000
1058,0.000000
1059,0.000000
1060,0.000000
1061,0.000000
1062,0.000000
1063,4.000000
1064,4.000000
1065,0.000000
1066,4.000000
1067,0.000000
1068,0.000000
1069,0.000000
1070,0.000000
1071,0.000000
1072,4.000000
1073,0.000000
1074,4.000000
1075,4.000000
1076,0.000000
1077,4.000000
1078,4.000000
1079,4.000000
1080,0.000000
1081,0.000000
1082,4.000000
1083,4.000000
1084,0.000000
1085,0.000000
1086,0.000000
1087,0.000000
1088,4.000000
1089,4.000000
1090,4.000000
1091,0.000000
1092,4.000000
1093,0.000000
1094,0.000000
1095,0.000000
1096,0.000000
1097,0.000000
1098,4.000000
1099,4.000000
1100,4.000000
1101,4.000000
1102,0.000000
1103,0.000000
1104,4.000000
1105,0.000000
1106,4.000000
1107,4.000000
1108,0.000000
1109,4.000000
1110,4.000000
1111,4.000000
1112,0.000000
1113,0.000000
1114,4.000000
1115,4.000000
1116,0.000000
1117,4.000000
1118,4.000000
1119,4.000000
1120,0.000000
1121,4.000000
1122,0.000000
1123,4.000000
1124,4.000000
1125,0.000000
1126,4.000000
1127,4.000000
1128,0.000000
1129,0.000000
1130,0.000000
1131,4.000000
1132,4.000000
1133,4.000000
1134,4.000000
1135,0.000000
1136,4.000000
1137,0.000000
1138,0.000000
1139,4.000000
1140,0.000000
1141,4.000000
1142,4.000000
1143,4.000000
1144,0.000000
1145,0.000000
1146,0.000000
1147,0.000000
1148,0.000000
1149,4.000000
1150,4.000000
1151,0.000000
1152,4.000000
1153,0.000000
1154,4.000000
1155,4.000000
1156,4.000000
1157,4.000000
1158,4.000000
1159,4.000000
1160,0.000000
1161,4.000000
1162,0.000000
1163,4.000000
1164,0.000000
1165,0.000000
1166,0.000000
1167,0.000000
1168,0.000000
1169,0.000000
1170,8.000000
1171,0.000000
1172,4.000000
1173,0.000000
1174,0.000000
1175,4.000000
1176,0.000000
1177,-4.000000
1178,12.000000
1179,4.000000
1180,0.000000
1181,0.000000
1182,0.000000
1183,4.000000
1184,4.000000
1185,4.000000
1186,4.000000
1187,0.000000
1188,4.000000
1189,0.000000
1190,4.000000
1191,4.000000
1192,4.000000
1193,0.000000
1194,0.000000
1195,4.000000
1196,8.000000
1197,-8.000000
1198,4.000000
1199,8.000000
1200,4.000000
1201,0.000000
1202,-4.000000
1203,4.000000
1204,4.000000
1205,0.000000
1206,8.000000
1207,4.000000
1208,0.000000
1209,4.000000
1210,4.000000
1211,4.000000
1212,0.000000
1213,0.000000
1214,4.000000
1215,0.000000
1216,4.000000
1217,0.000000
1218,4.000000
1219,4.000000
1220,0.000000
1221,4.000000
1222,0.000000
1223,4.000000
1224,4.000000
1225,0.000000
1226,4.000000
1227,4.000000
1228,0.000000
1229,4.000000
1230,4.000000
1231,4.000000
1232,4.000000
1233,4.000000
1234,4.000000
1235,4.000000
1236,0.000000
1237,-4.000000
1238,0.000000
1239,0.000000
1240,0.000000
1241,0.000000
1242,0.000000
1243,0.000000
1244,0.000000
1245,4.000000
1246,4.000000
1247,4.000000
1248,0.000000
1249,4.000000
1250,4.000000
1251,0.000000
1252,0.000000
1253,0.000000
1254,4.000000
1255,4.000000
1256,4.000000
1257,0.000000
1258,4.000000
1259,4.000000
1260,0.000000
1261,0.000000
1262,4.000000
1263,8.000000
1264,0.000000
1265,0.000000
1266,0.000000
1267,0.000000
1268,4.000000
1269,0.000000
1270,4.000000
1271,0.000000
1272,4.000000
1273,4.000000
1274,4.000000
1275,4.000000
1276,0.000000
1277,0.000000
1278,4.000000
1279,4.000000
1280,0.000000
1281,4.000000
1282,0.000000
1283,4.000000
1284,0.000000
1285,0.000000
1286,4.000000
1287,0.000000
1288,4.000000
1289,4.000000
1290,4.000000
1291,4.000000
1292,4.000000
1293,0.000000
1294,4.000000
1295,0.000000
1296,0.000000
1297,0.000000
1298,4.000000
1299,4.000000
1300,4.000000
1301,4.000000
1302,0.000000
1303,0.000000
1304,4.000000
1305,0.000000
1306,4.000000
1307,4.000000
1308,0.000000
1309,0.000000
1310,4.000000
1311,4.000000
1312,4.000000
1313,0.000000
1314,4.000000
1315,4.000000
1316,4.000000
1317,4.000000
1318,4.000000
1319,4.000000
1320,0.000000
1321,4.000000
1322,0.000000
1323,4.000000
1324,4.000000
1325,0.000000
1326,4.000000
1327,4.000000
1328,0.000000
1329,0.000000
1330,4.000000
1331,0.000000
1332,4.000000
1333,0.000000
1334,4.000000
1335,4.000000
1336,4.000000
1337,4.000000
1338,4.000000
1339,4.000000
1340,0.000000
1341,0.000000
1342,4.000000
1343,0.000000
1344,4.000000
1345,0.000000
1346,4.000000
1347,4.000000
1348,0.000000
1349,0.000000
1350,4.000000
1351,4.000000
1352,4.000000
1353,0.000000
1354,8.000000
1355,4.000000
1356,8.000000
1357,0.000000
1358,0.000000
1359,0.000000
1360,0.000000
1361,4.000000
1362,4.000000
1363,4.000000
1364,0.000000
1365,0.000000
1366,4.000000
1367,0.000000
1368,0.000000
1369,4.000000
1370,4.000000
1371,4.000000
1372,4.000000
1373,4.000000
1374,0.000000
1375,4.000000
1376,0.000000
1377,0.000000
1378,4.000000
1379,4.000000
1380,0.000000
1381,4.000000
1382,4.000000
1383,0.000000
1384,0.000000
1385,0.000000
1386,4.000000
1387,4.000000
1388,4.000000
1389,4.000000
1390,4.000000
1391,4.000000
1392,4.000000
1393,0.000000
1394,0.000000
1395,0.000000
1396,4.000000
1397,0.000000
1398,4.000000
1399,4.000000
1400,0.000000
1401,4.000000
1402,0.000000
1403,0.000000
1404,4.000000
1405,0.000000
1406,4.000000
1407,4.000000
1408,0.000000
1409,4.000000
1410,4.000000
1411,4.000000
1412,4.000000
1413,0.000000
1414,0.000000
1415,0.000000
1416,0.000000
1417,4.000000
1418,0.000000
1419,4.000000
1420,0.000000
1421,4.000000
1422,0.000000
1423,4.000000
1424,4.000000
1425,0.000000
1426,4.000000
1427,4.000000
1428,0.000000
1429,-4.000000
1430,0.000000
1431,4.000000
1432,0.000000
1433,4.000000
1434,4.000000
1435,4.000000
1436,4.000000
1437,0.000000
1438,0.000000
1439,4.000000
1440,0.000000
1441,4.000000
1442,4.000000
1443,4.000000
1444,4.000000
1445,4.000000
1446,4.000000
1447,4.000000
1448,0.000000
1449,0.000000
1450,4.000000
1451,0.000000
1452,4.000000
1453,4.000000
1454,0.000000
1455,4.000000
1456,0.000000
1457,0.000000
1458,4.000000
1459,4.000000
1460,4.000000
1461,0.000000
1462,8.000000
1463,-4.000000
1464,0.000000
1465,4.000000
1466,4.000000
1467,4.000000
1468,0.000000
1469,4.000000
1470,4.000000
1471,0.000000
1472,4.000000
1473,0.000000
1474,4.000000
1475,0.000000
1476,4.000000
1477,0.000000
1478,4.000000
1479,4.000000
1480,0.000000
1481,0.000000
1482,12.000000
1483,4.000000
1484,-4.000000
1485,4.000000
1486,0.000000
1487,4.000000
1488,0.000000
1489,0.000000
1490,4.000000
1491,0.000000
1492,4.000000
1493,0.000000
1494,0.000000
1495,4.000000
1496,0.000000
1497,4.000000
1498,4.000000
1499,4.000000
1500,0.000000
1501,0.000000
1502,4.000000
1503,4.000000
1504,0.000000
1505,4.000000
1506,4.000000
1507,4.000000
1508,0.000000
1509,0.000000
1510,4.000000
1511,4.000000
1512,4.000000
1513,4.000000
1514,4.000000
1515,4.000000
1516,0.000000
1517,4.000000
1518,0.000000
1519,0.000000
1520,0.000000
1521,4.000000
1522,4.000000
1523,0.000000
1524,0.000000
1525,4.000000
1526,4.000000
1527,4.000000
1528,0.000000
1529,0.000000
1530,4.000000
1531,4.000000
1532,4.000000
1533,4.000000
1534,4.000000
1535,4.000000
1536,0.000000
1537,4.000000
1538,0.000000
1539,4.000000
1540,0.000000
1541,4.000000
1542,4.000000
1543,4.000000
1544,0.000000
1545,0.000000
1546,0.000000
1547,0.000000
1548,0.000000
1549,0.000000
1550,4.000000
1551,4.000000
1552,4.000000
1553,0.000000
1554,4.000000
1555,0.000000
1556,0.000000
1557,0.000000
1558,4.000000
1559,4.000000
1560,0.000000
1561,4.000000
1562,0.000000
1563,4.000000
1564,0.000000
1565,4.000000
1566,4.000000
1567,4.000000
1568,0.000000
1569,0.000000
1570,0.000000
1571,0.000000
1572,4.000000
1573,0.000000
1574,0.000000
1575,0.000000
1576,4.000000
1577,4.000000
1578,4.000000
1579,4.000000
1580,0.000000
1581,0.000000
1582,0.000000
1583,0.000000
1584,4.000000
1585,4.000000
1586,8.000000
1587,0.000000
1588,0.000000
1589,4.000000
1590,0.000000
1591,0.000000
1592,4.000000
1593,4.000000
1594,0.000000
1595,4.000000
1596,4.000000
1597,4.000000
1598,8.000000
1599,0.000000
1600,4.000000
1601,0.000000
1602,-4.000000
1603,4.000000
1604,4.000000
1605,4.000000
1606,0.000000
1607,4.000000
1608,0.000000
1609,0.000000
1610,8.000000
1611,4.000000
1612,0.000000
1613,0.000000
1614,4.000000
1615,4.000000
1616,0.000000
1617,0.000000
1618,0.000000
1619,0.000000
1620,4.000000
1621,4.000000
1622,4.000000
1623,4.000000
1624,0.000000
1625,0.000000
1626,0.000000
1627,4.000000
1628,4.000000
1629,0.000000
1630,4.000000
1631,4.000000
1632,0.000000
1633,4.000000
1634,4.000000
1635,0.000000
1636,4.000000
1637,0.000000
1638,0.000000
1639,0.000000
1640,4.000000
1641,8.000000
1642,0.000000
1643,4.000000
1644,0.000000
1645,0.000000
1646,4.000000
1647,0.000000
1648,0.000000
1649,4.000000
1650,4.000000
1651,4.000000
1652,4.000000
1653,4.000000
1654,4.000000
1655,4.000000
1656,0.000000
1657,4.000000
1658,0.000000
1659,4.000000
1660,0.000000
1661,0.000000
1662,4.000000
1663,0.000000
1664,0.000000
1665,0.000000
1666,4.000000
1667,4.000000
1668,0.000000
1669,0.000000
1670,4.000000
1671,4.000000
1672,4.000000
1673,0.000000
1674,4.000000
1675,4.000000
1676,0.000000
1677,4.000000
1678,4.000000
1679,4.000000
1680,0.000000
1681,0.000000
1682,0.000000
1683,4.000000
1684,4.000000
1685,4.000000
1686,4.000000
1687,0.000000
1688,8.000000
1689,0.000000
1690,4.000000
1691,4.000000
1692,4.000000
1693,0.000000
1694,4.000000
1695,4.000000
1696,0.000000
1697,0.000000
1698,4.000000
1699,0.000000
1700,4.000000
1701,4.000000
1702,0.000000
1703,4.000000
1704,0.000000
1705,0.000000
1706,4.000000
1707,0.000000
1708,4.000000
1709,0.000000
1710,4.000000
1711,4.000000
1712,4.000000
1713,0.000000
1714,0.000000
1715,4.000000
1716,0.000000
1717,0.000000
1718,4.000000
1719,4.000000
1720,4.000000
1721,4.000000
1722,0.000000
1723,4.000000
1724,4.000000
1725,0.000000
1726,4.000000
1727,4.000000
1728,4.000000
1729,4.000000
1730,4.000000
1731,0.000000
1732,4.000000
1733,0.000000
1734,4.000000
1735,4.000000
1736,4.000000
1737,4.000000
1738,4.000000
1739,4.000000
1740,4.000000
1741,4.000000
1742,0.000000
1743,4.000000
1744,0.000000
1745,0.000000
1746,4.000000
1747,0.000000
1748,-4.000000
1749,8.000000
1750,0.000000
1751,4.000000
1752,0.000000
1753,8.000000
1754,4.000000
1755,0.000000
1756,4.000000
1757,4.000000
1758,0.000000
1759,4.000000
1760,0.000000
1761,0.000000
1762,0.000000
1763,4.000000
1764,4.000000
1765,0.000000
1766,4.000000
1767,16.000000
1768,-8.000000
1769,8.000000
1770,0.000000
1771,4.000000
1772,0.000000
1773,0.000000
1774,8.000000
1775,0.000000
1776,0.000000
1777,4.000000
1778,0.000000
1779,8.000000
1780,0.000000
1781,4.000000
1782,0.000000
1783,0.000000
1784,4.000000
1785,4.000000
1786,4.000000
1787,0.000000
1788,4.000000
1789,0.000000
1790,4.000000
1791,4.000000
1792,4.000000
1793,4.000000
1794,4.000000
1795,4.000000
1796,0.000000
1797,4.000000
1798,4.000000
1799,4.000000
1800,0.000000
1801,4.000000
1802,4.000000
1803,4.000000
1804,0.000000
1805,0.000000
1806,0.000000
1807,4.000000
1808,4.000000
1809,4.000000
1810,8.000000
1811,4.000000
1812,4.000000
1813,4.000000
1814,4.000000
1815,0.000000
1816,0.000000
1817,4.000000
1818,4.000000
1819,4.000000
